season,game_id,game_date,home,away,y,pts_h,pts_a,am,p_mkt,gp_home,gp_away,ff_ready,carry_active,n_cur_rows,n_out_home,n_out_away,b2b_h,b2b_a,cm,fm,rm_core,prior_term,sched,cont_h,cont_a,m_us,p_us
2023-24,0022300255,2023-11-27,PHI,LAL,1,138,94,44,0.6878806892309335,16,17,1,0,412,2,2,0,0,3.115021,3.203945,1.767024,0.523394,2.25041,0.6444,0.3762,5.409893,0.6794780246769064
2023-24,0022300256,2023-11-27,UTA,NOP,1,114,112,2,0.2821325297534659,16,17,1,0,412,1,1,0,0,-4.704356,-6.442463,-2.229469,-0.429063,2.25041,0.6598,0.5909,-3.322999,0.38662348403027075
2023-24,0022300254,2023-11-27,IND,POR,0,110,114,-4,0.8392015046448209,15,16,1,0,412,2,5,0,1,3.891149,12.645165,4.2906,0.075655,5.06925,0.8529,0.3903,13.337408,0.8644107222666196
2023-24,0022300057,2023-11-28,NYK,CHA,1,115,91,24,0.8392015046448209,16,15,1,0,412,1,1,0,0,10.531723,11.0716,3.798448,1.647254,2.25041,0.9061,0.6102,13.052072,0.859698462020915
2023-24,0022300053,2023-11-28,BOS,CHI,1,124,97,27,0.857658513410342,17,18,1,0,412,2,0,0,0,11.843513,12.537289,5.977763,0.869918,2.25041,0.6096,0.8551,14.440811,0.8813909233018021
2023-24,0022300059,2023-11-28,DAL,HOU,1,121,115,6,0.656232981418711,16,14,1,0,412,0,0,0,0,6.597847,-0.322164,-0.004128,1.672643,2.25041,0.5023,0.4981,5.388251,0.678823045662217
2023-24,0022300055,2023-11-28,CLE,ATL,1,128,105,23,0.656232981418711,17,16,1,0,412,3,1,0,0,-2.331021,2.653869,0.436174,0.719769,2.25041,0.6297,0.8019,2.411834,0.5829698657775076
2023-24,0022300056,2023-11-28,MIA,MIL,0,124,131,-7,0.34376701858128905,17,17,1,0,412,2,0,0,0,-5.385682,-1.360454,0.599333,-0.368112,2.25041,0.7009,0.5068,-1.122658,0.46109761085850126
2023-24,0022300054,2023-11-28,BKN,TOR,1,115,103,12,0.5536717270480503,16,17,1,0,412,1,1,0,0,-1.767146,1.453005,0.366526,-0.134269,2.25041,0.5381,0.7515,2.093339,0.5721776757563966
2023-24,0022300058,2023-11-28,MIN,OKC,1,106,103,3,0.6231343912109123,16,16,1,0,412,1,3,0,0,4.167317,1.940374,0.182728,-0.175391,2.25041,0.6984,0.7616,5.304256,0.6762742985508257
2023-24,0022300060,2023-11-28,SAC,GSW,1,124,123,1,0.5536717270480503,15,17,1,0,412,3,1,0,0,-5.510358,0.356575,-0.567017,0.181204,2.25041,0.813,0.6055,-0.326481,0.4886657796119092
2023-24,0022300258,2023-11-29,DET,LAL,0,107,133,-26,0.2277140218656496,17,18,1,0,514,0,1,0,0,-14.049255,-6.057188,-2.864999,-0.714456,2.302602,0.5484,0.3762,-7.75062,0.2541736826264341
2023-24,0022300262,2023-11-29,NOP,PHI,1,124,114,10,0.5888456496998049,18,17,1,0,514,2,3,0,0,-0.675411,-4.441631,-3.139479,-0.254972,2.302602,0.5909,0.6444,-0.25592,0.49111483940914824
2023-24,0022300261,2023-11-29,MEM,UTA,1,105,91,14,0.6231343912109123,16,17,1,0,514,3,2,0,0,2.831399,-0.683086,-1.152363,0.417356,2.302602,0.5761,0.6598,3.376758,0.6151456657744864
2023-24,0022300260,2023-11-29,TOR,PHX,1,112,105,7,0.41115435030019515,18,17,1,0,514,1,2,1,0,-2.979857,-1.363115,-1.496125,-0.070311,0.686367,0.7515,0.1931,-1.485119,0.44861543264653697
2023-24,0022300259,2023-11-29,ORL,WAS,1,139,120,19,0.8188567031623804,17,17,1,0,514,1,1,0,0,5.424771,12.468747,5.151437,-0.109958,2.302602,0.7738,0.5176,11.249361,0.8266990757055155
2023-24,0022300263,2023-11-29,DEN,HOU,1,134,124,10,0.8188567031623804,18,15,1,0,514,2,2,0,1,4.078787,2.397595,0.580058,1.295991,5.118508,0.693,0.4981,8.356699,0.7614512906951706
2023-24,0022300264,2023-11-29,SAC,LAC,0,117,131,-14,0.44632827295194966,16,16,1,0,514,1,1,1,0,-9.611357,-1.355177,-0.976989,0.225744,0.686367,0.813,0.6096,-4.796899,0.33934016800132755
2023-24,0022300268,2023-11-30,NYK,DET,1,118,112,6,0.8892726820276319,17,18,1,0,514,0,1,0,1,13.484096,11.928433,4.488029,0.896492,5.118508,0.9061,0.5484,17.824773,0.9224179873995969
2023-24,0022300273,2023-11-30,GSW,LAC,1,120,114,6,0.5888456496998049,18,17,1,0,514,4,1,0,1,-4.740968,-3.138474,-0.929064,0.082033,5.118508,0.6055,0.6096,1.178787,0.5408389135161182
2023-24,0022300269,2023-11-30,CHI,MIL,1,120,113,7,0.1811432968376197,19,18,1,0,514,2,2,0,0,-8.113009,-7.907294,-3.808674,-0.138269,2.302602,0.8551,0.5068,-5.70755,0.3115859514661699
2023-24,0022300272,2023-11-30,SAS,ATL,0,135,137,-2,0.2821325297534659,17,17,1,0,514,1,2,0,0,-9.0061,-12.042994,-5.557258,-0.845219,2.302602,0.6978,0.8019,-8.221945,0.24196492963519758
2023-24,0022300267,2023-11-30,MIA,IND,1,142,132,10,0.6231343912109123,18,16,1,0,514,3,3,0,0,4.431079,1.162284,1.434993,0.379887,2.302602,0.7009,0.8529,5.099283,0.6700107652651616
2023-24,0022300271,2023-11-30,OKC,LAL,1,133,110,23,0.656232981418711,17,19,1,0,514,0,3,0,1,-3.360381,6.689311,3.328316,0.002439,5.118508,0.7616,0.3762,6.782973,0.7195195404834807
2023-24,0022300266,2023-11-30,BKN,CHA,0,128,129,-1,0.7722859781343504,17,16,1,0,514,1,2,0,0,6.539442,8.602497,3.914248,0.704049,2.302602,0.5381,0.6102,9.873571,0.7975948474108102
2023-24,0022300270,2023-11-30,MIN,UTA,1,101,90,11,0.8392015046448209,17,18,1,0,514,2,3,0,1,8.676833,14.966272,6.243926,0.064417,5.118508,0.6984,0.6598,16.940061,0.9131554360675179
2023-24,0022300265,2023-11-30,CLE,POR,0,95,103,-8,0.857658513410342,18,17,1,0,514,6,5,0,0,11.039855,9.881981,4.026702,0.590663,2.302602,0.6297,0.3903,12.76352,0.8547944983635769
2023-24,0022300279,2023-12-01,PHX,DEN,0,111,119,-8,0.5179520501205839,18,19,1,0,514,2,3,0,0,1.730484,-3.525011,0.053783,-0.092774,2.302602,0.1931,0.693,1.405338,0.5486421263505806
2023-24,0022300277,2023-12-01,DAL,MEM,0,94,108,-14,0.6878806892309335,17,17,1,0,514,4,0,0,0,4.906391,8.85097,4.140052,-0.341833,2.302602,0.5023,0.5761,9.181282,0.7816278586439553
2023-24,0022300275,2023-12-01,BOS,PHI,1,125,119,6,0.8392015046448209,18,18,1,0,514,2,5,0,0,8.867011,0.578269,0.819504,0.005503,2.302602,0.6096,0.6444,7.025242,0.7262597488007242
2023-24,0022300274,2023-12-01,ORL,WAS,1,130,125,5,0.8188567031623804,18,18,1,0,514,1,4,0,0,5.995142,12.468747,5.151437,-0.109958,2.302602,0.7738,0.5176,11.534546,0.832300557934651
2023-24,0022300276,2023-12-01,TOR,NYK,0,106,119,-13,0.5536717270480503,19,18,1,0,514,1,0,0,1,-1.978525,-4.864584,-1.611654,-0.167297,5.118508,0.7515,0.9061,1.696953,0.5586507411153937
2023-24,0022300278,2023-12-01,NOP,SAS,1,121,106,15,0.857658513410342,19,18,1,0,514,2,2,0,1,8.16308,12.476136,5.12646,0.901582,5.118508,0.5909,0.6978,15.438116,0.8951239313168837
2023-24,0022300291,2023-12-02,LAL,HOU,1,107,97,10,0.656232981418711,20,16,1,0,514,1,0,0,0,5.537542,-3.497192,-1.525875,1.118167,2.302602,0.3762,0.4981,3.322777,0.6133691918159475
2023-24,0022300281,2023-12-02,CHA,MIN,0,117,123,-6,0.3121193107690664,17,18,1,0,514,2,1,0,0,-8.364102,-14.090907,-6.434631,-0.641378,2.302602,0.6102,0.6984,-8.924903,0.2245108722017664
2023-24,0022300286,2023-12-02,MIL,ATL,1,132,121,11,0.7178674702465342,19,18,1,0,514,1,2,0,0,3.430748,1.45165,0.214101,0.141356,2.302602,0.5068,0.8019,4.743801,0.6590045309241209
2023-24,0022300290,2023-12-02,SAC,DEN,1,123,117,6,0.6231343912109123,17,20,1,0,514,5,1,0,1,-3.154041,-3.591605,-1.298911,-0.006167,5.118508,0.813,0.693,1.745685,0.5603188649670101
2023-24,0022300282,2023-12-02,BKN,ORL,1,129,101,28,0.5888456496998049,18,19,1,0,514,2,1,0,1,4.115145,-2.568336,-0.927719,0.247121,5.118508,0.5381,0.7738,5.891913,0.6938798704630555
2023-24,0022300284,2023-12-02,MIA,IND,0,129,144,-15,0.656232981418711,19,17,1,0,514,4,3,0,0,3.457969,1.162284,1.434993,0.379887,2.302602,0.7009,0.8529,4.612728,0.6549018867392624
2023-24,0022300287,2023-12-02,DAL,OKC,0,120,126,-6,0.3121193107690664,18,18,1,0,514,4,0,1,0,0.089545,-4.958958,-2.619315,-0.073806,0.686367,0.5023,0.7616,-1.748339,0.43959031721000136
2023-24,0022300280,2023-12-02,LAC,GSW,1,113,112,1,0.656232981418711,18,19,1,0,514,1,4,0,0,4.740968,3.138474,0.610346,-0.082033,2.302602,0.6096,0.6055,6.242323,0.704118856427676
2023-24,0022300288,2023-12-02,PHX,MEM,1,116,109,7,0.8188567031623804,19,18,1,0,514,2,3,1,1,6.947523,9.490393,5.384291,-0.185416,3.502274,0.1931,0.5761,11.721232,0.8358884589114053
2023-24,0022300283,2023-12-02,DET,CLE,0,101,110,-9,0.2034381860313969,19,19,1,0,514,2,4,0,0,-10.41944,-8.412125,-3.871798,-0.913944,2.302602,0.5484,0.6297,-7.113181,0.271318806779363
2023-24,0022300289,2023-12-02,UTA,POR,1,118,113,5,0.5536717270480503,19,18,1,0,514,4,2,0,0,0.734153,1.089513,0.716301,0.244284,2.302602,0.6598,0.3903,3.214435,0.6097946922952447
2023-24,0022301202,2023-12-04,IND,BOS,1,122,112,10,0.34376701858128905,18,19,1,0,514,3,2,0,0,-10.599804,-5.756344,-3.946322,-0.678073,2.302602,0.8529,0.6096,-5.875472,0.3066053689908757
2023-24,0022301204,2023-12-04,SAC,NOP,0,117,127,-10,0.6231343912109123,18,21,1,0,514,2,2,0,0,0.127627,-0.047798,-0.056496,0.148488,2.302602,0.813,0.5909,2.342516,0.5806274002619125
2023-24,0022301201,2023-12-05,MIL,NYK,1,146,122,24,0.656232981418711,20,19,1,0,514,1,0,0,0,1.773625,-2.501757,-0.608367,-0.073874,2.302602,0.5068,0.9061,1.938536,0.5669065815391575
2023-24,0022301210,2023-12-06,MIN,SAS,1,102,94,8,0.857658513410342,19,19,1,0,590,0,1,0,0,11.982602,17.703006,8.36015,0.265313,2.293307,0.6984,0.6978,17.136111,0.9152906273455543
2023-24,0022301213,2023-12-06,DAL,UTA,1,147,97,50,0.8392015046448209,19,20,1,0,590,2,2,0,0,8.639043,7.832552,3.121687,-0.001864,2.293307,0.5023,0.6598,10.529105,0.8118957518159908
2023-24,0022301208,2023-12-06,WAS,PHI,0,126,131,-5,0.1811432968376197,19,19,1,0,590,4,3,0,0,-12.53404,-11.649774,-6.511013,-0.145036,2.293307,0.5176,0.6444,-9.7986,0.20409136848863668
2023-24,0022301214,2023-12-06,GSW,POR,1,110,106,4,0.857658513410342,20,19,1,0,590,2,2,0,0,10.533161,7.062208,3.624148,0.108467,2.293307,0.6055,0.3903,11.090992,0.8235251192430033
2023-24,0022301211,2023-12-06,CHI,CHA,1,111,100,11,0.6722525628930864,21,18,1,0,590,1,4,0,0,1.999085,1.403925,0.092647,0.329038,2.293307,0.8551,0.6102,3.994812,0.6352566174089693
2023-24,0022301212,2023-12-06,HOU,OKC,1,110,101,9,0.44632827295194966,17,19,1,0,590,2,1,0,0,-1.061106,-4.708733,-2.377989,-0.654173,2.293307,0.4981,0.7616,-0.591612,0.47946945502456795
2023-24,0022301215,2023-12-06,LAC,DEN,1,111,102,9,0.5179520501205839,19,21,1,0,590,1,2,0,0,0.89602,-2.411255,-0.53739,0.002922,2.293307,0.6096,0.693,1.535689,0.5531213116450006
2023-24,0022301206,2023-12-06,DET,MEM,0,102,116,-14,0.44632827295194966,20,19,1,0,590,2,0,0,0,-5.812908,-1.913882,-1.119766,-0.08406,2.293307,0.5484,0.5761,-1.570088,0.4456980821266666
2023-24,0022301209,2023-12-06,ATL,BKN,0,113,114,-1,0.6231343912109123,19,19,1,0,590,1,2,0,0,0.380828,-2.483074,-0.734022,-0.004464,2.293307,0.8019,0.5381,1.242184,0.5430247220015539
2023-24,0022301229,2023-12-07,MIL,IND,0,119,128,-9,0.6878806892309335,21,19,1,0,590,1,0,0,0,6.071276,1.634148,1.02008,0.082163,2.293307,0.5068,0.8529,6.146019,0.7013246564417834
2023-24,0022301228,2023-12-08,PHX,SAC,0,106,114,-8,0.37686560878908776,21,19,1,0,590,2,0,0,0,1.52528,0.605368,1.467783,-0.059358,2.293307,0.1931,0.813,3.358631,0.6145494521023234
2023-24,0022301216,2023-12-08,CHA,TOR,1,119,116,3,0.3121193107690664,19,21,1,0,590,3,1,0,0,-7.992573,-5.472335,-2.546585,-0.329038,2.293307,0.6102,0.7515,-4.439147,0.3505669124442363
2023-24,0022301224,2023-12-08,DEN,HOU,0,106,114,-8,0.796561813968603,22,18,1,0,590,1,1,0,0,6.126197,3.511935,1.160065,0.631435,2.293307,0.693,0.4981,7.112373,0.7286590204251322
2023-24,0022300298,2023-12-11,HOU,SAS,1,93,82,11,0.7722859781343504,19,21,1,0,590,1,1,0,0,5.564361,12.07521,5.855571,-0.360556,2.293307,0.4981,0.6978,11.113092,0.8239707777003311
2024-25,0022400061,2024-10-22,BOS,NYK,1,132,109,23,0.6878806892309335,0,0,1,1,0,0,0,0,0,0.0,5.054854,0.0,3.96132,2.289091,0.5556,0.5556,4.816518,0.661270428629399
2024-25,0022400062,2024-10-22,LAL,MIN,1,110,103,7,0.44632827295194966,0,0,1,1,0,0,0,0,0,0.0,-5.5628,0.0,-3.075969,2.289091,0.5556,0.5556,-0.492309,0.48291258418150157
2024-25,0022400067,2024-10-23,TOR,CLE,0,106,136,-30,0.2821325297534659,0,0,1,1,0,0,0,0,0,0.0,-7.312823,0.0,-4.485681,2.289091,0.5556,0.5556,-1.367321,0.45266575975297313
2024-25,0022400064,2024-10-23,ATL,BKN,1,120,116,4,0.7460369236801184,0,0,1,1,0,0,0,0,0,0.0,-0.314862,0.0,0.287219,2.289091,0.5556,0.5556,2.13166,0.5734800136365634
2024-25,0022400071,2024-10-23,LAC,PHX,0,113,116,-3,0.34376701858128905,0,0,1,1,0,0,0,0,0,0.0,1.105805,0.0,0.232337,2.289091,0.5556,0.5556,2.841993,0.5974187359088717
2024-25,0022400070,2024-10-23,UTA,MEM,0,124,126,-2,0.41115435030019515,0,0,1,1,0,0,0,0,0,0.0,-0.528416,0.0,1.25493,2.289091,0.5556,0.5556,2.024883,0.5698486562925316
2024-25,0022400063,2024-10-23,DET,IND,0,109,115,-6,0.3121193107690664,0,0,1,1,0,0,0,0,0,0.0,-10.360417,0.0,-6.702809,2.289091,0.5556,0.5556,-2.891118,0.40094140468589995
2024-25,0022400072,2024-10-23,POR,GSW,0,104,140,-36,0.2539630763198815,0,0,1,1,0,0,0,0,0,0.0,-10.103948,0.0,-6.00941,2.289091,0.5556,0.5556,-2.762883,0.4052266702045639
2024-25,0022400065,2024-10-23,MIA,ORL,0,97,116,-19,0.5536717270480503,0,0,1,1,0,0,0,0,0,0.0,-1.065913,0.0,-0.521912,2.289091,0.5556,0.5556,1.756134,0.560676371289293
2024-25,0022400068,2024-10-23,HOU,CHA,0,105,110,-5,0.7722859781343504,0,0,1,1,0,0,0,0,0,0.0,8.760366,0.0,6.2245,2.289091,0.5556,0.5556,6.669274,0.7163216044374136
2024-25,0022400066,2024-10-23,PHI,MIL,0,109,124,-15,0.34376701858128905,0,0,1,1,0,0,0,0,0,0.0,0.071259,0.0,0.210614,2.289091,0.5556,0.5556,2.32472,0.5800254365462041
2024-25,0022400069,2024-10-23,NOP,CHI,1,123,111,12,0.6878806892309335,0,0,1,1,0,0,0,0,0,0.0,5.281779,0.0,3.054754,2.289091,0.5556,0.5556,4.92998,0.6647912208140515
2024-25,0022400074,2024-10-24,DAL,SAS,1,120,109,11,0.7722859781343504,0,0,1,1,0,0,0,0,0,0.0,7.759049,0.0,5.281826,2.289091,0.5556,0.5556,6.168616,0.7019816411673298
2024-25,0022400073,2024-10-24,WAS,BOS,0,102,122,-20,0.11072731797236822,0,1,1,1,0,0,0,0,0,0.0,-15.136434,0.0,-11.237742,2.289091,0.5556,0.5556,-5.279126,0.32449028006479635
2024-25,0022400075,2024-10-24,DEN,OKC,0,87,102,-15,0.5888456496998049,0,0,1,1,0,0,0,0,0,0.0,-2.753834,0.0,-1.61343,2.289091,0.5556,0.5556,0.912174,0.5316304134812758
2024-25,0022400076,2024-10-24,SAC,MIN,0,115,117,-2,0.5179520501205839,0,1,1,1,0,0,0,0,0,0.0,-4.371917,0.0,-2.437559,2.289091,0.5556,0.5556,0.103132,0.5035809186255924
2024-25,0022400083,2024-10-25,MIL,CHI,0,122,133,-11,0.796561813968603,1,1,1,1,0,0,0,0,0,0.0,3.265855,0.0,2.209038,2.289091,0.5556,0.5556,3.922018,0.6329108289836395
2024-25,0022400086,2024-10-25,POR,NOP,0,103,105,-2,0.2821325297534659,1,1,1,1,0,0,0,0,0,0.0,-12.787494,0.0,-6.766569,2.289091,0.5556,0.5556,-4.104656,0.36121579148247723
2024-25,0022400078,2024-10-25,TOR,PHI,1,115,107,8,0.3121193107690664,1,1,1,1,0,0,0,0,0,0.0,-7.365804,0.0,-5.002999,2.289091,0.5556,0.5556,-1.393811,0.4517543598143122
2024-25,0022400079,2024-10-25,ATL,CHA,1,125,120,5,0.6878806892309335,1,1,1,1,0,0,0,0,0,0.0,5.580541,0.0,4.220534,2.289091,0.5556,0.5556,5.079361,0.6693987256581916
2024-25,0022400082,2024-10-25,HOU,MEM,1,128,108,20,0.6231343912109123,1,1,1,1,0,0,0,0,0,0.0,6.64873,0.0,4.330485,2.289091,0.5556,0.5556,5.613456,0.6856039497332064
2024-25,0022400077,2024-10-25,ORL,BKN,1,116,101,15,0.8392015046448209,1,1,1,1,0,0,0,0,0,0.0,4.339541,0.0,2.731662,2.289091,0.5556,0.5556,4.458861,0.6500562073744117
2024-25,0022400081,2024-10-25,NYK,IND,1,123,98,25,0.656232981418711,1,1,1,1,0,0,0,0,0,0.0,0.505226,0.0,0.423795,2.289091,0.5556,0.5556,2.541704,0.5873483818167468
2024-25,0022400085,2024-10-25,LAL,PHX,1,123,116,7,0.5536717270480503,1,1,1,1,0,0,0,0,0,0.0,-0.996359,0.0,-0.720486,2.289091,0.5556,0.5556,1.790911,0.5618657771232776
2024-25,0022400084,2024-10-25,UTA,GSW,0,86,127,-41,0.2821325297534659,1,1,1,1,0,0,0,0,0,0.0,-8.087064,0.0,-3.767773,2.289091,0.5556,0.5556,-1.754441,0.4393815433975863
2024-25,0022400080,2024-10-25,CLE,DET,1,113,101,12,0.8188567031623804,1,1,1,1,0,0,0,0,0,0.0,10.281495,0.0,5.899518,2.289091,0.5556,0.5556,7.429838,0.7372883404786512
2024-25,0022400096,2024-10-26,LAL,SAC,1,131,127,4,0.5179520501205839,2,1,1,1,0,0,0,1,0,0.0,-1.190883,0.0,-0.63841,0.165085,0.5556,0.5556,-0.430357,0.48506150058122494
2024-25,0022400095,2024-10-26,PHX,DAL,1,114,102,12,0.37686560878908776,2,1,1,1,0,0,0,1,0,0.0,-0.480053,0.0,-0.627165,0.165085,0.5556,0.5556,-0.074942,0.49739787264014623
2024-25,0022400091,2024-10-26,CHI,OKC,0,95,114,-19,0.2034381860313969,2,1,1,1,0,0,0,1,0,0.0,-8.266619,0.0,-5.213594,0.165085,0.5556,0.5556,-3.968225,0.3655994233071265
2024-25,0022400094,2024-10-26,SAS,HOU,1,109,106,3,0.44632827295194966,1,2,1,1,0,0,0,0,1,0.0,-6.446704,0.0,-3.943487,4.84874,0.5556,0.5556,1.625388,0.5561986069824538
2024-25,0022400087,2024-10-26,DEN,LAC,0,104,109,-5,0.7460369236801184,1,1,1,1,0,0,0,0,0,0.0,1.886374,0.0,1.051276,2.289091,0.5556,0.5556,3.232278,0.610384195171679
2024-25,0022400092,2024-10-26,MEM,ORL,1,124,111,13,0.5179520501205839,2,2,1,1,0,0,0,1,1,0.0,-8.123307,0.0,-4.770962,2.724734,0.5556,0.5556,-1.33692,0.453712079673326
2024-25,0022400090,2024-10-26,WAS,CLE,0,116,135,-19,0.2034381860313969,1,2,1,1,0,0,0,0,1,0.0,-9.497431,0.0,-6.049337,4.84874,0.5556,0.5556,0.100024,0.503473001669551
2024-25,0022400093,2024-10-26,MIN,TOR,1,112,101,11,0.8892726820276319,2,2,1,1,0,0,0,0,1,0.0,11.115738,0.0,7.255382,4.84874,0.5556,0.5556,10.406609,0.8092836636867956
2024-25,0022400089,2024-10-26,DET,BOS,0,118,124,-6,0.142341486589658,2,2,1,1,0,0,0,1,0,0.0,-15.920497,0.0,-11.087923,0.165085,0.5556,0.5556,-7.795164,0.25300265144794604
2024-25,0022400088,2024-10-26,CHA,MIA,0,106,114,-8,0.3121193107690664,2,1,1,1,0,0,0,1,0,0.0,-9.16903,0.0,-6.143065,0.165085,0.5556,0.5556,-4.419431,0.35119062172613363
2024-25,0022400101,2024-10-27,GSW,LAC,0,104,112,-8,0.796561813968603,2,2,1,1,0,0,0,0,1,0.0,-1.028179,0.0,-0.251293,4.84874,0.5556,0.5556,4.33465,0.646121691410049
2024-25,0022400097,2024-10-27,IND,PHI,0,114,118,-4,0.7722859781343504,2,2,1,1,0,0,0,0,0,0.0,0.025942,0.0,0.285973,2.289091,0.5556,0.5556,2.302062,0.5792586427355537
2024-25,0022400098,2024-10-27,BKN,MIL,1,115,102,13,0.2277140218656496,2,2,1,1,0,0,0,0,0,0.0,-4.442503,0.0,-2.894846,2.289091,0.5556,0.5556,0.067839,0.5023555084429449
2024-25,0022400099,2024-10-27,POR,NOP,1,125,103,22,0.2821325297534659,2,2,1,1,0,0,0,0,0,0.0,-12.787494,0.0,-6.766569,2.289091,0.5556,0.5556,-4.104656,0.36121579148247723
2024-25,0022400100,2024-10-27,OKC,ATL,1,128,104,24,0.8188567031623804,2,2,1,1,0,0,0,1,0,0.0,9.75813,0.0,5.612184,0.165085,0.5556,0.5556,5.044149,0.6683155343160024
2024-25,0022400108,2024-10-28,MEM,CHI,0,123,126,-3,0.656232981418711,3,3,1,1,0,0,0,0,0,0.0,-4.960415,0.0,-2.725108,2.289091,0.5556,0.5556,-0.191117,0.49336438963775053
2024-25,0022400109,2024-10-28,SAS,HOU,0,101,106,-5,0.41115435030019515,2,3,1,1,0,0,0,0,0,0.0,-6.446704,0.0,-3.943487,2.289091,0.5556,0.5556,-0.934261,0.46760581396139794
2024-25,0022400103,2024-10-28,ATL,WAS,0,119,121,-2,0.7460369236801184,3,2,1,1,0,0,0,1,0,0.0,4.721788,0.0,3.748413,0.165085,0.5556,0.5556,2.525978,0.5868189213520381
2024-25,0022400111,2024-10-28,PHX,LAL,1,109,105,4,0.656232981418711,3,3,1,1,0,0,0,0,0,0.0,0.996359,0.0,0.720486,2.289091,0.5556,0.5556,2.78727,0.5955894199014716
2024-25,0022400102,2024-10-28,ORL,IND,1,119,115,4,0.6878806892309335,3,3,1,1,0,0,0,0,1,0.0,-0.200163,0.0,-0.659772,4.84874,0.5556,0.5556,4.748658,0.6591561176201691
2024-25,0022400104,2024-10-28,BOS,MIL,1,119,108,11,0.796561813968603,3,3,1,1,0,0,0,0,1,0.0,5.657281,0.0,4.881701,4.84874,0.5556,0.5556,7.67738,0.7438931739967237
2024-25,0022400106,2024-10-28,NYK,CLE,0,104,110,-6,0.5888456496998049,2,3,1,1,0,0,0,0,0,0.0,0.584149,0.0,1.227086,2.289091,0.5556,0.5556,2.581165,0.5886761062854708
2024-25,0022400107,2024-10-28,TOR,DEN,0,125,127,-2,0.2277140218656496,3,2,1,1,0,0,0,0,0,0.0,-9.541475,0.0,-6.183512,2.289091,0.5556,0.5556,-2.481647,0.4146747603737033
2024-25,0022400110,2024-10-28,DAL,UTA,1,110,102,8,0.8392015046448209,2,2,1,1,0,0,0,0,0,0.0,8.489491,0.0,4.413894,2.289091,0.5556,0.5556,6.533837,0.712483663292279
2024-25,0022400112,2024-10-28,SAC,POR,1,111,98,13,0.857658513410342,2,3,1,1,0,0,0,0,1,0.0,10.220846,0.0,5.94629,4.84874,0.5556,0.5556,9.959163,0.7995071758314869
2024-25,0022400105,2024-10-28,MIA,DET,1,106,98,8,0.7722859781343504,2,3,1,1,0,0,0,0,0,0.0,9.094341,0.0,5.521126,2.289091,0.5556,0.5556,6.836261,0.7210107331003034
2024-25,0022400115,2024-10-29,UTA,SAC,0,96,113,-17,0.2821325297534659,3,3,1,1,104,1,0,1,1,-10.665762,-9.324818,-2.541654,-3.148956,2.797078,0.6408,0.7244,-7.198212,0.2689902537401109
2024-25,0022400116,2024-10-29,GSW,NOP,1,124,106,18,0.41115435030019515,3,3,1,1,104,3,1,0,0,-0.171339,2.671961,2.627717,-0.643585,2.217754,0.7112,0.5741,3.468065,0.6181434752820538
2024-25,0022400114,2024-10-29,MIN,DAL,0,114,120,-6,0.656232981418711,3,3,1,1,104,0,1,0,1,1.59719,4.195852,0.021104,1.469071,4.839525,0.6974,0.5515,7.736046,0.7454424297482924
2024-25,0022400113,2024-10-29,BKN,DEN,0,139,144,-5,0.3121193107690664,3,3,1,1,104,1,0,0,1,-10.434387,-6.188632,-0.19736,-3.643077,4.839525,0.5115,0.7252,-3.471984,0.3817280393294766
2024-25,0022400117,2024-10-30,CHA,TOR,1,138,133,5,0.7178674702465342,3,4,1,1,104,1,3,0,0,2.361947,-1.428573,1.346399,-1.906966,2.217754,0.5902,0.4385,2.684441,0.5921447978029433
2024-25,0022400122,2024-10-30,MIA,NYK,0,107,116,-9,0.44632827295194966,3,3,1,1,104,2,1,0,0,-2.525515,-1.372658,0.197309,-1.364656,2.217754,0.7958,0.4149,0.268667,0.5093276184169189
2024-25,0022400121,2024-10-30,WAS,ATL,1,133,120,13,0.34376701858128905,3,4,1,1,104,1,4,0,0,-6.517123,-4.835656,-0.82588,-3.25347,2.217754,0.5918,0.645,-3.458636,0.38216567798019396
2024-25,0022400123,2024-10-30,CHI,ORL,1,102,99,3,0.3121193107690664,4,4,1,1,104,2,1,0,0,-5.804906,-3.949755,-1.071487,-1.636683,2.217754,0.6442,0.8685,-2.659577,0.408689463864688
2024-25,0022400124,2024-10-30,MEM,BKN,0,106,119,-13,0.857658513410342,4,4,1,1,104,0,1,0,1,5.286797,-1.966719,0.100882,-1.54976,4.839525,0.4423,0.5115,6.499564,0.7115075754438368
2024-25,0022400118,2024-10-30,CLE,LAL,1,134,110,24,0.656232981418711,4,4,1,1,104,0,0,0,0,1.348347,3.594035,1.922276,0.245014,2.217754,0.8525,0.7745,4.688945,0.6572903691483993
2024-25,0022400127,2024-10-30,LAC,POR,0,105,106,-1,0.7722859781343504,3,4,1,1,104,0,0,0,0,8.246561,12.220518,1.686675,5.088618,2.217754,0.5382,0.8641,12.451293,0.8493287838007619
2024-25,0022400119,2024-10-30,IND,BOS,1,135,132,3,0.2821325297534659,4,4,1,1,104,1,0,0,0,-8.426461,-7.589961,-3.094773,-3.508091,2.217754,0.8038,0.8474,-5.790458,0.3091213618319116
2024-25,0022400126,2024-10-30,GSW,NOP,1,104,89,15,0.6231343912109123,4,4,1,1,104,3,3,1,1,1.542257,2.671961,2.627717,-0.643585,2.797078,0.7112,0.5741,4.904187,0.6639924391750962
